iter	RMSE
410	0.0008913888803
411	0.0008887288632
412	0.000886781458
413	0.0008840184368
414	0.0008835807548
415	0.0008810738352
416	0.0008806288211
417	0.0008753564147
418	0.0008736057059
419	0.000868607465
420	0.0008675037682
421	0.0008657663272
422	0.000864118341
423	0.0008625749406
424	0.0008606938211
425	0.0008584316632
426	0.0008561141318
427	0.0008540217192
428	0.0008524024654
429	0.0008498469446
430	0.0008481497194
431	0.0008465245426
432	0.0008450114651
433	0.0008430773345
434	0.0008415463534
435	0.0008398915373
436	0.0008382044785
437	0.0008368106798
438	0.0008336257162
439	0.0008325653375
440	0.0008312939124
441	0.0008287320952
442	0.0008274700231
443	0.0008261289921
444	0.0008218668725
445	0.0008183972171
446	0.0008180035772
447	0.0008149143456
448	0.0008104309266
449	0.0008078528075
450	0.0008071243996
451	0.0008038705294
452	0.0007994026501
453	0.0007963126135
454	0.0007949927379
455	0.0007929419375
456	0.0007918244117
457	0.0007904586025
458	0.000790074753
459	0.0007848507271
460	0.0007811646665
461	0.0007796061054
462	0.0007782815884
463	0.0007766234106
464	0.0007752533915
465	0.0007744384527
466	0.0007718442561
467	0.0007693083142
468	0.0007672369191
469	0.0007654523753
470	0.000764592163
471	0.0007637490016
472	0.0007625087815
473	0.0007604398056
474	0.0007592695648
475	0.000758202385
476	0.0007549190109
477	0.0007534938022
478	0.0007531495274
479	0.0007521715421
480	0.0007506236625
481	0.0007474652031
482	0.0007440672419
483	0.0007410818688
484	0.0007385044317
485	0.0007368294921
486	0.0007357427804
487	0.0007332371938
488	0.0007316506416
489	0.0007305397537
490	0.0007280216381
491	0.0007264307167
492	0.0007246524374
493	0.000721877787
494	0.0007182939657
495	0.0007165209357
496	0.0007154597327
497	0.0007134840123
498	0.000711027899
499	0.0007087277742
500	0.0007075432081
501	0.0007065851566
502	0.0007059405848
503	0.0007031917402
504	0.000700876499
505	0.0006994710517
506	0.0006978655101
507	0.0006953134117
508	0.0006943941745
509	0.0006928170492
510	0.0006901682086
511	0.000687221591
512	0.0006869186647
513	0.0006833344889
514	0.0006806880103
515	0.0006788413052
516	0.0006762444772
517	0.0006759690609
518	0.000673821679
519	0.0006718038332
520	0.0006704848852
521	0.0006683426767
522	0.0006666249988
523	0.0006660276884
524	0.0006639984366
525	0.0006630884877
526	0.0006598365973
527	0.0006584177566
528	0.0006560121171
529	0.0006540130438
530	0.0006518093897
531	0.0006515269522
532	0.0006502327677
533	0.0006488751532
534	0.0006470877301
535	0.0006450963802
536	0.0006434113914
537	0.0006418187815
538	0.0006403129414
539	0.0006384808203
540	0.0006360549669
541	0.0006345261371
542	0.0006319807142
543	0.0006289875528
544	0.0006274746343
545	0.0006261360191
546	0.0006237687364
547	0.0006226275509
548	0.0006204726811
549	0.0006182237614
550	0.00061676651
551	0.0006151635427
552	0.0006131855643
553	0.0006113712707
554	0.0006097149038
555	0.0006083151882
556	0.0006055592602
557	0.0006045278311
558	0.0006023811319
559	0.0006005083629
560	0.0005981525034
561	0.0005969659413
562	0.0005958508505
563	0.0005955704822
564	0.0005950569709
565	0.000593584791
566	0.0005908266172
567	0.0005885765632
568	0.0005867504049
569	0.0005849919867
570	0.0005845691182
571	0.0005824590225
572	0.0005816884649
573	0.0005804936227
574	0.000579528401
575	0.0005780032977
576	0.000577618813
577	0.0005766316551
578	0.0005754716842
579	0.000573703343
580	0.0005713997659
581	0.0005705491958
582	0.0005693948335
583	0.0005674286426
584	0.0005659127539
585	0.0005654496261
586	0.0005649384747
587	0.0005621793309
588	0.0005603385529
589	0.0005585618436
590	0.000556960578
591	0.0005566141852
592	0.0005548588389
593	0.0005535682789
594	0.0005519111141
595	0.0005510330685
596	0.0005507207479
597	0.0005488231792
598	0.0005475966622
599	0.000546366128
600	0.0005447927247
601	0.0005445026553
602	0.0005432372215
603	0.0005416591997
604	0.0005406046475
605	0.0005386579279
606	0.0005374573328
607	0.000536777563
608	0.0005352858244
609	0.0005340493853
610	0.0005325485005
611	0.0005316259354
612	0.000530122879
613	0.0005293479108
614	0.0005283789304
615	0.0005274622755
616	0.0005265575682
617	0.0005259417884
618	0.0005245509586
619	0.0005233587018
620	0.0005229286331
621	0.0005215903854
622	0.0005200815374
623	0.0005192400565
624	0.000517936999
625	0.0005168031351
626	0.0005156702641
627	0.000514541437
628	0.0005133635249
629	0.0005130310578
630	0.0005122687255
631	0.0005108866637
632	0.0005095286077
633	0.0005085379386
634	0.0005079784326
635	0.0005077644773
636	0.0005071866648
637	0.000506589678
638	0.0005051051696
639	0.0005037102217
640	0.0005033343671
641	0.0005023451312
642	0.000501572374
643	0.000500197231
644	0.0004990479036
645	0.0004977602343
646	0.0004967599123
647	0.0004958140814
648	0.0004941859781
649	0.000492844428
650	0.0004921432353
651	0.0004913786948
652	0.0004903300346
653	0.0004890031336
654	0.0004885067594
655	0.0004878094104
656	0.0004869250281
657	0.00048622955
658	0.0004848461732
659	0.0004833661256
660	0.0004818390749
661	0.0004812847474
662	0.0004810486339
663	0.0004797649025
664	0.000479244556
665	0.0004778813437
666	0.0004760678022
667	0.000474766736
668	0.0004744462694
669	0.0004736545543
670	0.0004724240787
671	0.0004711413388
672	0.0004698565092
673	0.0004691288344
674	0.0004689178521
675	0.0004683171627
676	0.0004676998124
677	0.0004675168549
678	0.000466331235
679	0.0004658771645
680	0.0004649581134
681	0.0004641342459
682	0.0004632668105
683	0.0004620898459
684	0.0004616463021
685	0.0004610792455
686	0.0004597354581
687	0.000459004067
688	0.0004573617242
689	0.0004565788508
690	0.0004556414222
691	0.0004539831776
692	0.0004533362862
693	0.0004523315233
694	0.0004512635191
695	0.0004499538484
696	0.0004490706526
697	0.0004480718262
698	0.0004474609455
699	0.0004469900412
700	0.0004467171086
701	0.0004460493672
702	0.0004453895266
703	0.0004446205553
704	0.0004436403386
705	0.0004420682339
706	0.0004405716071
707	0.0004394463729
708	0.0004392831537
709	0.000438739273
710	0.0004382132683
711	0.000437387276
712	0.0004368013738
713	0.0004353844898
714	0.000434885236
715	0.0004344737655
716	0.0004334010777
717	0.0004319174873
718	0.0004306962863
719	0.0004289091903
720	0.0004284297034
721	0.0004274246956
722	0.0004266961496
723	0.0004259651498
724	0.0004249915162
725	0.0004238429437
726	0.0004228139377
727	0.0004224112064
728	0.0004220279664
729	0.0004218761984
730	0.0004214124999
731	0.000420988821
732	0.0004204195549
733	0.0004194591023
734	0.0004190927062
735	0.0004180302419
736	0.0004178850372
737	0.0004172092548
738	0.0004163457012
739	0.0004157150258
740	0.0004149590283
741	0.000414076851
742	0.0004134509958
743	0.0004126835166
744	0.0004117463845
745	0.0004107226827
746	0.00041008961
747	0.0004093905635
748	0.0004087293312
749	0.0004080800131
750	0.0004067473844
751	0.0004060495712
752	0.0004050279269
753	0.0004038005751
754	0.0004027275958
755	0.0004021874015
756	0.0004014551012
757	0.0004006265506
758	0.0003996169981
759	0.0003992367739
760	0.0003987581839
761	0.0003975492246
762	0.0003969641434
763	0.0003968283154
764	0.0003961997664
765	0.0003953540381
766	0.0003945536955
767	0.0003937999953
768	0.0003934047298
769	0.0003922732435
770	0.0003915719602
771	0.0003908629675
772	0.0003901651485
773	0.0003888942286
774	0.0003881426417
775	0.0003873989823
776	0.0003865189908
777	0.0003855932039
778	0.0003845615692
779	0.0003839785824
780	0.0003828751681
781	0.0003823771291
782	0.0003813578456
783	0.0003807140221
784	0.0003797506137
785	0.0003789497277
786	0.0003784113216
787	0.0003779575664
788	0.0003775865042
789	0.0003772116524
790	0.0003764535504
791	0.0003755290898
792	0.00037508531
793	0.0003742308727
794	0.0003733497997
795	0.0003730127621
796	0.0003719995778
797	0.0003713288871
798	0.0003706806693
799	0.0003702330794
800	0.0003693608114
801	0.000368818713
802	0.0003678892536
803	0.0003670432208
804	0.0003663810279
805	0.0003659621724
806	0.0003656068279
807	0.0003644891002
808	0.0003639239143
809	0.0003632771116
810	0.0003627047277
811	0.000362094131
812	0.0003616406299
813	0.0003607171932
814	0.0003600069228
815	0.0003594038025
816	0.000358523348
817	0.0003578816401
818	0.000357109817
819	0.0003565700013
820	0.0003562477203
821	0.0003551243689
822	0.0003545453974
823	0.000354098389
824	0.0003536172177
825	0.0003530256609
826	0.0003521706979
827	0.0003512712457
828	0.0003509865373
829	0.00035039256
830	0.0003500916874
831	0.000349216543
832	0.0003485260326
833	0.0003479500892
834	0.0003472635457
835	0.0003467052169
836	0.000346051128
837	0.0003456111043
838	0.0003451950746
839	0.0003445236459
840	0.0003439363146
841	0.0003430408472
842	0.0003427352859
843	0.0003420966007
844	0.0003410682808
845	0.0003403337809
846	0.0003396431052
847	0.000339021773
848	0.0003385718197
849	0.0003380582655
850	0.0003377889824
851	0.0003369404653
852	0.0003364560936
853	0.0003357241026
854	0.0003349350504
855	0.0003342923004
856	0.0003337572403
857	0.0003332219943
858	0.0003326960279
859	0.0003319127062
860	0.0003308515271
861	0.0003301474401
862	0.0003298780171
863	0.0003292186572
864	0.0003285962212
865	0.0003278716009
866	0.0003276345074
867	0.0003268670442
868	0.0003258854716
869	0.0003251729702
870	0.0003245336738
871	0.0003239713063
872	0.0003235812873
873	0.0003230668685
874	0.0003226321906
875	0.000322024813
876	0.000321500091
877	0.0003209903754
878	0.0003205060506
879	0.0003200583609
880	0.0003193584266
881	0.0003187294388
882	0.000318127433
883	0.0003175821592
884	0.0003171148655
885	0.0003166878316
886	0.0003157518546
887	0.0003151379746
888	0.0003147739193
889	0.0003142559342
890	0.0003136578183
891	0.0003127375571
892	0.0003123744618
893	0.0003117568057
894	0.000310841776
895	0.0003101732112
896	0.0003096361423
897	0.0003092260563
898	0.0003087044093
899	0.0003081024743
900	0.0003075355217
901	0.000306846748
902	0.0003063956734
903	0.0003058336163
904	0.0003053344396
905	0.0003045177896
906	0.0003039516012
907	0.0003031958194
908	0.0003028653549
909	0.0003024456966
910	0.000302022158
911	0.0003016835904
912	0.0003011707648
913	0.0003006899266
914	0.000300253257
915	0.0002998819515
916	0.0002994385901
917	0.000298926618
918	0.0002985941402
919	0.0002979896193
920	0.0002972115838
921	0.0002964357811
922	0.000296122038
923	0.0002957077689
924	0.0002954106048
925	0.000294668863
926	0.0002938195571
927	0.0002929399796
928	0.0002923589699
929	0.0002918087141
930	0.0002916644371
931	0.0002910378864
932	0.000290615117
933	0.0002905288261
934	0.0002902541099
935	0.0002898665096
936	0.0002895118119
937	0.000288511089
938	0.000287874608
939	0.0002871053332
940	0.0002867431708
941	0.0002859284346
942	0.0002854386967
943	0.0002850077441
944	0.0002845375826
945	0.0002838361951
946	0.0002834756399
947	0.000283185176
948	0.000282415043
949	0.0002815383165
950	0.0002811539112
951	0.0002808025603
952	0.000280332901
953	0.000280005614
954	0.0002795644115
955	0.0002790875272
956	0.0002787088294
957	0.0002783032119
958	0.0002779800938
959	0.0002772240858
960	0.0002770070213
961	0.0002764413016
962	0.0002757819408
963	0.0002754502986
964	0.0002745266117
965	0.000274077648
966	0.0002736602539
967	0.0002735819727
968	0.0002732096439
969	0.0002728194953
970	0.0002720648209
971	0.000271346619
972	0.0002706162251
973	0.0002699018291
974	0.0002696389421
975	0.0002692691318
976	0.0002689483024
977	0.000268604894
978	0.0002683045259
979	0.000267755205
980	0.0002673068734
981	0.0002669972156
982	0.0002667039663
983	0.0002663191136
984	0.0002659587035
985	0.0002656937956
986	0.0002651165048
987	0.0002647473675
988	0.000264488325
989	0.0002642384857
990	0.0002638871446
991	0.0002635116236
992	0.0002627780626
993	0.0002620846238
994	0.0002616219648
995	0.0002613051055
996	0.0002609206582
997	0.0002602309881
998	0.0002596833638
999	0.0002591067468
